data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6019408,144,SRI3761,3761,"30 September 2019",2019,1,Protests,"Protest with intervention","Protesters (Sri Lanka)","Students (Sri Lanka)",6,"Police Forces of Sri Lanka (2015-)",,1,16,"Southern Asia","Sri Lanka",Central,Matale,Dambulla,Kibissa,7.9412,80.7252,1,"Hiru News",National,"On September 30, parents and students held a protest in front of Sigiriya - Ilukwewa Junior School in Kibissa town (Dambulla, Matale district). The protesters were demanding a solution to the shortage of teachers experienced for several years in the school. The protesters were dispersed after the arrival of the police. [size=no report]",0,1570560875,LKA
6019028,144,SRI3760,3760,"30 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Former Military Forces of Sri Lanka (2015-)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"Ada Derana",National,"On September 30, several disabled soldiers continued their protest in front of Fort Railway Station in Colombo city (Colombo, Colombo district). The protesters were demanding a solution to their salary disputes, pension, and other benefits. [size=several]",0,1570560874,LKA
6019406,144,SRI3759,3759,"29 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Former Military Forces of Sri Lanka (2015-)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"Hiru News",National,"On September 29, several disabled soldiers continued their protest in front of Fort Railway Station in Colombo city (Colombo, Colombo district). The protesters were demanding a solution to their salary disputes, pension, and other benefits. [size=several]",0,1570560875,LKA
6019402,144,SRI3757,3757,"28 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Former Military Forces of Sri Lanka (2015-)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"Hiru News",National,"On September 28, five disabled soldiers and their wives continued their protest in front of Fort Railway Station in Colombo city (Colombo, Colombo district). The protesters were demanding a solution to their salary disputes, pension, and other benefits. [size=5]",0,1570560875,LKA
6019572,144,SRI3758,3758,"28 September 2019",2019,1,"Strategic developments","Disrupted weapons use","Police Forces of Sri Lanka (2015-)",,1,"Unidentified Armed Group (Sri Lanka)",,3,13,"Southern Asia","Sri Lanka",Northern,Mullaitivu,Puthukudiyiruppu,Puthukudiyiruppu,9.3106,80.6946,1,"Tamil Guardian",International,"On September 28, Sri Lanka Police recovered a large haul of explosives in Puthukudiyiruppu town (Puthukudiyiruppu, Mullaitivu district).",0,1570560875,LKA
6013745,144,SRI3753,3753,"27 September 2019",2019,2,Protests,"Peaceful protest","Protesters (Sri Lanka)","Teachers (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"Ada Derana",National,"As reported on September 27, teachers and principals staged a protest near the Fort Railway Station in Colombo city (Colombo, Colombo district). The protesters were demanding the authorities to resolve salary anomalies and other issues that existed within the education system. [size=no report]",0,1569934081,LKA
6262597,144,SRI3755,3755,"27 September 2019",2019,2,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"Dispatch News Desk",Regional,"As reported on September 27, a group of Sri Lankans held a protest demonstration in front of the Indian High Commission in Colombo city (Colombo, Colombo district). The protest was held to highlight Indian atrocities and human rights violations in the occupied Jammu & Kashmir. [size=no report]",0,1572403713,LKA
6014332,144,SRI3756,3756,"27 September 2019",2019,2,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Eastern,Batticaloa,"Manmunai North",Kallady,7.7086,81.7154,1,Thinakkural,National,"As reported on September 27, a group of protesters staged a protest in front of Northern Province Governor's office in Kallady city (Manmunai North, Batticaloa). The protesters were condemning the cremation of a Buddhist monk within the premises of a Hindu temple. [size=no report]",0,1569934082,LKA
6013878,144,SRI3754,3754,"27 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Eastern,Ampara,Karaitivu,Karaitivu,7.3771,81.8416,1,"Colombo Gazette",National,"On September 27, civil society groups staged a demonstration in Karaitivu city (Karaitivu, Ampara district). The protesters were condemning the actions taken by Bodu Bala Sena, who violated the court order and cremated the remains of a deceased monk in the Hindu Temple. The protesters also demanded that the rule of law be protected and the rights of minorities be respected. [size=no report]",0,1569934081,LKA
6013896,144,SRI3752,3752,"27 September 2019",2019,2,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labour Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Uva,Moneragala,Moneragala,Monaragala,6.8714,81.3487,1,"Daily Mirror (Sri Lanka)",National,"As reported on September 27, more than 300 residents and employees of the Janatha Estate Development Board (JEDB) staged a protest in Monagarala town (Moneragala, Moneragala district). The protesters were against the decision to sell land belonging to the JEDB. [size=more than 300]",0,1569934081,LKA
6013743,144,SRI3748,3748,"26 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Former Military Forces of Sri Lanka (2015-)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"Ada Derana",National,"On September 26, several disabled soldiers continued their protest in front of Fort Railway station in Colombo city (Colombo, Colombo district). The protesters were demanding a solution to their salary disputes, pension, and other benefits. [size=several]",0,1569934081,LKA
6013746,144,SRI3750,3750,"26 September 2019",2019,2,Protests,"Peaceful protest","Protesters (Sri Lanka)","Women (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"Ada Derana",National,"As reported on September 26, wives of disabled soldiers staged a protest in front of Presidential Secretariat in Colombo city (Colombo, Colombo district). The protesters were demanding a solution to their husband's salary disputes, pension, and other benefits. [size=no report]",0,1569934081,LKA
6013747,144,SRI3749,3749,"26 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Teachers (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"Ada Derana",National,"On September 26, trade unions of teachers and principals staged a protest in Lotus Road of Colombo city (Colombo, Colombo district). The protesters were demanding solutions to six issues, including salary disparities. [size=no report]",0,1569934081,LKA
6013830,144,SRI3751,3751,"26 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Northern,Vavuniya,"Vavuniya South",Vavuniya,8.7514,80.4971,1,"Ceylon Today",National,"On September 26, Independent Youth Front staged a protest in front of the Old Bus Terminal in Vavuniya city (Vavuniya South, Vavuniya district). The protesters were dissatisfied with recent cremation of a deceased Buddhist monk, in a Hindu temple. The protesters also demanded the arrest of Buddhist monks who took part in the funeral. [size=no report]",0,1569934081,LKA
6013748,144,SRI3746,3746,"25 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Former Military Forces of Sri Lanka (2015-)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"Ada Derana",National,"On September 25, several disabled soldiers continued their protest in front of Fort Railway station in Colombo city (Colombo, Colombo district). The protesters were demanding a solution to their salary disputes, pension, and other benefits. [size=several]",0,1569934081,LKA
6014280,144,SRI3747,3747,"25 September 2019",2019,2,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Northern,Vavuniya,"Vavuniya South",Vavuniya,8.7514,80.4971,1,"Tamil Guardian",International,"As reported on September 25, Tamils across the North-East protested against the visit of Shavendra Silva, current commander of the Sri Lankan Army, to Vavuniya city (Vavuniya South, Vavuniya district). The protesters were demanding international intervention to locate their forcibly disappeared loved ones. [size=no report]",0,1569934082,LKA
6014282,144,SRI3745,3745,"25 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Lawyers (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Northern,Mullaitivu,Maritimepattu,Mullaitivu,9.268,80.815,1,"Tamil Guardian",International,"On September 25, lawyers continued the protest in front of the Mullaitivu Magistrate's Court in Mullaitivu town (Maritimepattu, Mullaitivu district). The lawyers were protesting the lack of respect for judiciary shown by Sinhala Buddhist monks by cremating a deceased monk in a Hindu temple, which was against the court order. [size=no report]",0,1569934082,LKA
6013744,144,SRI3743,3743,"24 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Former Military Forces of Sri Lanka (2015-)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"Ada Derana",National,"On September 24, several disabled soldiers continued their protest in front of Fort Railway station in Colombo city (Colombo, Colombo district). The protesters were demanding a solution to their salary disputes, pension, and other benefits. [size=several]",0,1569934081,LKA
6014281,144,SRI3742,3742,"24 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Lawyers (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Northern,Mullaitivu,Maritimepattu,Mullaitivu,9.268,80.815,1,"Tamil Guardian",International,"On September 24, lawyers staged a protest in front of the Mullaitivu Magistrate's Court in Mullaitivu town (Maritimepattu, Mullaitivu district). The lawyers were protesting the lack of respect for judiciary shown by Sinhala Buddhist monks by cremating a deceased monk in a Hindu temple, which was against the court order. [size=no report]",0,1569934082,LKA
6014144,144,SRI3744,3744,"24 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Lankadeepa,National,"On September 24, residents of Mahawela Lane in Dematagoda staged a protest in Baseline Road in Colombo city (Colombo, Colombo district). The protesters were demanding relief from inconvenience caused by heavy rains. [size=no report]",0,1569934082,LKA
6013895,144,SRI3741,3741,"24 September 2019",2019,2,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labour Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Kaduwela,"Battaramulla South",6.8964,79.9181,1,"Daily Mirror (Sri Lanka)",National,"As reported on September 24, Government Service Executive Officers staged a demonstration in front of the Emigration and Immigration Department in Battaramulla South locality (Kaduwela, Colombo district). The demonstration was staged to call for solutions to salary anomalies. [size=no report]",0,1569934081,LKA
6014283,144,SRI3740,3740,"23 September 2019",2019,2,Riots,"Mob violence","Rioters (Sri Lanka)","Buddhist Group (Sri Lanka); Sinhalese Ethnic Group (Sri Lanka)",5,"Civilians (Sri Lanka)","Lawyers (Sri Lanka); Students (Sri Lanka); Tamil Ethnic Group (Sri Lanka)",7,57,"Southern Asia","Sri Lanka",Northern,Mullaitivu,Maritimepattu,Mullaitivu,9.268,80.815,1,TamilNet,International,"As reported on September 23, a group of Sinhala Buddhist monks assaulted Tamil lawyers and students near Neeraviyadi Pillayar temple in Mullaitivu town (Maritimepattu, Mullaitivu district). The assault ensued when the lawyers tried to stop the monks from cremating the remains of a deceased monk in the temple premises, which was against the court order. [size=no report]",0,1569934082,LKA
6014123,144,SRI3738,3738,"23 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Government of Sri Lanka (2015-); Former Government of Sri Lanka (2015-)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,"Sri Jayawardanapura Kotte",Rajagiriya,6.9174,79.8896,1,"Hiru News",National,"On September 23, a group of local government representatives and former provincial council members of the Galle District staged a protest in front of the Elections Secretariat in Rajagiriya city (Sri Jayawardanapura Kotte, Colombo district). The protesters alleged the government of using various strategies to postpone the Elpitiya Pradeshiya Sabha elections. [size=no report]",0,1569934081,LKA
6314982,144,SRI3739,3739,"23 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labour Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Central,Kandy,"K.F.G. & G. Korale",Kandy,7.2955,80.6356,1,"World Socialist Web Site",International,"On September 23, more than 300 workers of Peradeniya campus staged a protest by marching from the university to Gatambe playground in Kandy city (K.F.G. & G. Korale, Kandy district). The protesters were demanding increase in their wages and improvement in living conditions. [size=more than 300]",0,1572403786,LKA
5999026,144,SRI3735,3735,"21 September 2019",2019,2,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Northern,Mullaitivu,Maritimepattu,Mullaitivu,9.268,80.815,1,"Tamil Guardian",International,"As reported on September 21, Tamil locals from Keppapilavu continued their protest in front of Mullaitivu district secretariat in Mullaitivu locality (Maritimepattu, Mullaitivu district). The protesters were calling for the release of their land occupied by Sri Lankan military. [size=no report]",0,1569329496,LKA
5998487,144,SRI3733,3733,"20 September 2019",2019,2,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labour Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Kaduwela,"Battaramulla South",6.8964,79.9181,1,"Daily Mirror (Sri Lanka)",National,"As reported on September 20, All Ceylon Samurdhi Managers Union staged a protest in Battaramulla South town (Kaduwela, Colombo district). The protesters caused heavy traffic in the area and blocked the road leading to the parliament. [size=no report]",0,1569329495,LKA
